"DATA.ELEMENT","COMPUTED.COLUMN.CODE","CONVERTED.FROM","DATA.TYPE","DATABASE.USAGE.TYPE","DEFAULT.DISPLAY.SECURE","DEFAULT.DISPLAY.SIZE","DEFAULT.INPUT.PROMPT","DEFAULT.SAMPLE.DATA","DEFAULT.ZERO.PAD","DERIVED.SEC.PTR","DT1","DT2","DT3","DT4","DT5","ELEMENT.ASSOC.NAME","ELEMENT.ASSOC.TYPE","ELEMENT.POINTED.FROM","ELEMENT.POINTED.TO","FIELD.PLACEMENT","INFORM.CONVERSION.STRING","INFORM.FORMAT.STRING","MAXIMUM.STORAGE.SIZE","PURPOSE","REPORT.HEADER","SOURCE","TRUNCATION.FLAG","VALIDATION.TABLE","TOOLCDD.ADD.DATE","TOOLCDD.ADD.OPERATOR","TOOLCDD.CHANGE.DATE","TOOLCDD.CHANGE.OPERATOR","DataDatetime"
"TTEH.REPORT.YEAR","","","","D","N","4","Latest Report Year","2016","N","","","","","","","","","","","2","","4R","4","Contains the 4 digit reporting year of this record.","Latest Report Year","TXHR.TRS.ER.HISTORY","N","","","","","","2020-06-01T17:08:16.395Z"
"TTEH.TRS.CARE.SURCHARGE","","","","D","N","12","Latest TRS-Care Surcharge","10000","N","","","","","","","","","","","18","MD2,","12R","9","The amount of TRS-Care surcharge due based on the retiree's employment, if any.","Latest TRS-Care Surcharge","TXHR.TRS.ER.HISTORY","N","","","","","","2020-06-01T17:08:13.192Z"
"TTEH.UNIQUE.KEY.IDX","","","","D","N","50","","01*2017*0003745","N","","","","","","","","","","","27","","50L","50","Contains the unique key of the record comprised of the TRS report month, report , year, and PERSON ID.","TTEH Unique Key","TXHR.TRS.ER.HISTORY","N","","","","","","2020-06-01T17:08:16.364Z"
"TTEH.ZERO.DAYS.CODE","","","","D","N","1","Latest Zero Days Code","A","N","","","","","","","","","","","15","","1L","30","The reason for reporting zero days worked for a retiree. Valid codes are:, , A = Accrued Pay/Not Terminated, , C = Employee on less than 12 month pay scheduled/Not Terminated, , F = Final Pay/Terminated, , L = Leave Without Pay","Latest Zero Days Code","TXHR.TRS.ER.HISTORY","N","$VR.TXHR.TRS.ZERO.DAYS.REASONS","","","","","2020-06-01T17:08:13.802Z"
"TTER.3RD.PARTY.PAID","","","","D","N","3","Paid By 3rd Party","Y","N","","","","","","","","","","","36","","3L","1","An indicator of whether the retiree works for a 3rd party entity and not the , reporting entity.","3rd Party Paid, Indicator","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:12.974Z"
"TTER.ADJ.REPORT.MONTHS","","","","A","N","2","Adjusted Report Mths","04","N","","","","","","","TTERRECTYPES","","","","55","","2R","2","The report months for which adjustments are being reported.","Adjusted Report Mths","TXHR.TRS.ER.RETIREES","N","","","","","","2020-06-01T17:08:17.536Z"
"TTER.ADJ.REPORT.YEARS","","","","A","N","4","Adjusted Rpt Years","2016","N","","","","","","","TTERRECTYPES","","","","56","","4R","4","Contains the 4 digit reporting year for which adjustments are being reported.","Adjusted Rpt Years","TXHR.TRS.ER.RETIREES","N","","","","","","2020-06-01T17:08:14.552Z"
"TTER.ADJ.RPT.MONTH","","","","D","N","2","Adjusted Report Month","01","N","","","","","","","","","","","48","","2R","2","The report month for which adjustments are being reported.","Adjusted Report Month","TXHR.TRS.ER.RETIREES","N","","","","","","2020-06-01T17:08:16.317Z"
"TTER.ADJ.RPT.PRD.REASON.CODE","","","","D","N","30","Adjustment Reason Code","E","N","","","","","","","","","","","38","","30L","1","The reason for adjusting a record.","Adjustment, Reason Code","TXHR.TRS.ER.RETIREES","N","$VR.TXHR.TRS.ER.ADJ.REASON.CODES","2016-02-11","PXFCS","","","2020-06-01T17:08:13.317Z"
"TTER.ADJ.RPT.YEAR","","","","D","N","4","Adjusted Report","2016","N","","","","","","","","","","","49","","4R","4","Contains the 4 digit reporting year for which adjustments are being reported.","Adjusted Report, Year","TXHR.TRS.ER.RETIREES","N","","","","","","2020-06-01T17:08:13.708Z"
"TTER.BIRTH.DATE","","","","D","N","10","Birth Date","05/01/1975","N","","","","","","","","","","","9","D4/","10R","10","","Birth, Date","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:13.505Z"
"TTER.DAYS.WORKED","","","","D","N","2","Days Worked","20","N","","","","","","","","","","","21","","2R","2","The actual number of days that the retiree worked in the reporting period month.","Days Worked","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:13.114Z"
"TTER.DAYS.WORKED.ADJ","","","","D","N","3","Days Worked Adj","10","N","","","","","","","","","","","23","","3R","3","The net difference between the amount originally reported and the correct , amount of days that the retiree worked in the reporting month.","Days Worked, Adjustment","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:17.083Z"
"TTER.EMPLOY.END.DATE","","","","D","N","10","Employment End Date","02/10/2016","N","","","","","","","","","","","35","D4/","10R","10","The ending date of the retiree's employment for the current school year.","Employment, End Date","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:16.692Z"
"TTER.EMPLOY.START.DATE","","","","D","N","10","Employment Start Date","02/08/2016","N","","","","","","","","","","","34","D4/","10R","10","The starting date of the retiree's employment for the current school year.","Employment, Start Date","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:14.317Z"
"TTER.EMPLOYEE.ID","","","","D","N","9","Employee ID","","N","","","","","","","","","","","7","","9R","9","This field contains the member's identification number (SSN or TRS-assigned , number).","Employee ID","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:16.974Z"
"TTER.EMPLOYMENT.TYPE","","","","D","N","15","Employment Type","S","N","","","","","","","","","","","17","","15L","1","Indicates the type of employment for the retiree.","Employment, Type","TXHR.TRS.ER.RETIREES","N","$VR.TXHR.TRS.RETIREE.EMPL.TYPES","2016-02-11","PXFCS","","","2020-06-01T17:08:17.630Z"
"TTER.FIRST.NAME","","","","D","N","25","First Name","John","N","","","","","","","","","","","12","","25L","25","","First, Name","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:11.864Z"
"TTER.GENDER.CODE","","","","D","N","1","Gender Code","M","N","","","","","","","","","","","10","","1L","1","","Gender, Code","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:13.895Z"
"TTER.GENERATION.IND","","","","D","N","5","Suffix","Jr.","N","","","","","","","","","","","14","","5L","5","Contains the suffix for the retiree.","Suffix","TXHR.TRS.ER.RETIREES","N","$VR.TXHR.TRS.GENERATION.INDS","2016-02-11","PXFCS","","","2020-06-01T17:08:17.692Z"
"TTER.GROSS.COMP","","","","D","N","12","Gross Compensation","50000","N","","","","","","","","","","","25","MD2,","12R","9","The retiree's total gross compensation amount from the Payroll System for the , employee.","Gross Comp","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:11.630Z"
"TTER.GROSS.COMP.ADJ","","","","D","N","12","Gross Comp Adjustment","15000","N","","","","","","","","","","","27","MD2,","12R","9","The retiree's total gross compensation amount adjustment from the original , amount reported.","Gross Comp, Adjustment","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:14.802Z"
"TTER.HOURS.WORKED","","","","D","N","3","Hours Worked","40","N","","","","","","","","","","","18","","3R","3","The actual number of hours that the retiree worked in the reporting period , month.","Hours, Worked","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:14.177Z"
"TTER.HOURS.WORKED.ADJ","","","","D","N","4","Hours Worked Adj","20","N","","","","","","","","","","","20","","4R","4","The net difference between the amount originally reported and the correct , amount of actual number of hours that the retiree worked in the reporting , period month.","Hours Worked, Adjustment","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:13.130Z"
"TTER.LAST.NAME","","","","D","N","30","Last Name","Smith","N","","","","","","","","","","","11","","30L","30","","Last, Name","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:14.661Z"
"TTER.MIDDLE.NAME","","","","D","N","25","Middle Name","","N","","","","","","","","","","","13","","25L","25","","Middle, Name","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:15.052Z"
"TTER.NEW.3RD.PARTY.PAID","","","","D","N","3","New 3rd Party Paid Ind","Y","N","","","","","","","","","","","43","","3L","1","An indicator of whether the retiree works for a 3rd party entity and not the , reporting entity.","New 3rd Party, Paid Ind","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:13.161Z"
"TTER.NEW.EMPLOY.END.DATE","","","","D","N","10","New Employment End Date","02/10/2016","N","","","","","","","","","","","42","D4/","10R","10","The ending date of the retiree's employment for the current school year.","New Employment, End Date","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:12.333Z"
"TTER.NEW.EMPLOY.START.DATE","","","","D","N","10","New Employment Start Date","02/08/2016","N","","","","","","","","","","","41","D4/","10R","10","The starting date of the retiree's employment for the current school year.","New Employment, Start Date","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:16.067Z"
"TTER.NEW.EMPLOYMENT.TYPE","","","","D","N","15","New Employment Type","S","N","","","","","","","","","","","40","","15L","1","Indicates the type of employment for the retiree.","New Employment, Type","TXHR.TRS.ER.RETIREES","N","$VR.TXHR.TRS.RETIREE.EMPL.TYPES","2016-02-11","PXFCS","","","2020-06-01T17:08:13.239Z"
"TTER.NEW.POSITION.CODE","","","","D","N","30","New Position Code","","N","","","","","","","","","","","39","","30L","2","Holds the original position code identifying the type of primary position the , retiree is in. The valid codes are:, , 01 = Professional/Administrative, , 02 = Teacher or Full-time Librarian, , 03 = Support Staff-Other, , 04 = Bus Driver, , 05 = Full-time Nurse/Counselor, , 06 = Peace Officer, 07 = Support Staff-Food Service Worker","New Position Code","TXHR.TRS.ER.RETIREES","N","$VR.TXHR.TRS.ED.POSITION.CODES","2016-02-11","PXFCS","","","2020-06-01T17:08:17.755Z"
"TTER.PENSION.SUR.ADJ","","","","D","N","12","Pension Surcharge Adj","10000","N","","","","","","","","","","","30","MD2,","12R","9","The net difference between the amount originaly reported and the correct amount , of pension surcharge due, if any, based on the retiree's employment.","Pension Surcharge, Adjustment","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:12.005Z"
"TTER.PENSION.SURCHARGE","","","","D","N","12","Pension Surcharge","10000","N","","","","","","","","","","","28","MD2,","12R","9","The amount of pension surcharge due based on the retiree's employment, if any.","Pension, Surcharge","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:17.161Z"
"TTER.PERPOS.ID","","","","X","N","10","PERPOS ID","","N","","","","","","","","","","PERPOS.ID","15","","10R","10","Holds the primary key ID to the PERPOS file for the primary position for the , retiree.","PERPOS ID","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:11.942Z"
"TTER.PERSON.ID","","","","X","N","10","Person ID","0000001","N","","","","","","","","","","HRPER.ID","6","","10R","10","Contains the Colleague PERSON record ID.","Person ID","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:16.302Z"
"TTER.POSITION.CODE","","","","D","N","30","Position Code","","N","","","","","","","","","","","16","","30L","2","Holds the original position code identifying the type of primary position the , retiree is in. The valid codes are:, 01 = Professional/Administrative, 02 = Teacher or Full-time Librarian, 03 = Support Staff-Other, 04 = Bus Driver, 05 = Full-time Nurse/Counselor, 06 = Peace Officer, 07 = Support Staff-Food Service Worker","Position, Code","TXHR.TRS.ER.RETIREES","N","$VR.TXHR.TRS.ED.POSITION.CODES","2016-02-11","PXFCS","","","2020-06-01T17:08:16.505Z"
"TTER.RECORD.TYPES","","","","A","N","25","Record Types","ER20","N","","","","","","","TTERRECTYPES","","","","50","","25L","4","Hold the record types of the record, which should be ER20, ER25, OR ER27","Record , Types","TXHR.TRS.ER.RETIREES","N","$VR.TXHR.TRS.ER.RECORD.TYPES","","","","","2020-06-01T17:08:16.552Z"
"TTER.REPORT.MONTH","","","","D","N","2","Report Month","01","N","","","","","","","","","","","4","","2R","2","The reporting month for this retire record.","Report, Month","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:14.099Z"
"TTER.REPORT.YEAR","","","","D","N","4","Report Year","2016","N","","","","","","","","","","","5","","4R","4","Contains the 4 digit reporting year of this record.","Report, Year","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:12.239Z"
"TTER.SUBMISSION.DATES","","","","A","N","8","Submission Dates","03/01/2016","N","","","","","","","TTERRECTYPES","","","","52","D2/","8R","8","Contains the date of the corresponding submission status","Submission , Dates","TXHR.TRS.ER.RETIREES","N","","","","","","2020-06-01T17:08:17.036Z"
"TTER.SUBMISSION.STATUSES","","","","A","N","12","Submission","","N","","","","","","","TTERRECTYPES","","","","51","","12L","1","This field contains the submission status flag., , , Valid values are:, , , , Y  to submit, , , N  to not submit, , , S  to indicate that it has already been submitted.","Submission, , Statuses","TXHR.TRS.ER.RETIREES","N","$VR.TXHR.SUBMISSION.STATUSES","","","","","2020-06-01T17:08:13.395Z"
"TTER.TRS.CARE.SUR.ADJ","","","","D","N","12","TRS-Care Surcharge Adj Amt","10000","N","","","","","","","","","","","33","MD2,","12R","9","The net difference between the amount originally reported and the correct , amount of TRS-Care surcharge due, if any, based on the retiree's employment.","TRS-Care Surcharge, Adjustment Amount","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:15.364Z"
"TTER.TRS.CARE.SURCHARGE","","","","D","N","12","TRS-Care Surcharge","10000","N","","","","","","","","","","","31","MD2,","12R","9","The amount of TRS-Care surcharge due based on the retiree's employment, if any.","TRS-Care, Surcharge","TXHR.TRS.ER.RETIREES","N","","2016-02-11","PXFCS","","","2020-06-01T17:08:14.849Z"
"TTER.TXHR.TRS.ER.RETIRES.IDS","","","","A","N","10","Key IDs","","N","","","","","","","TTERRECTYPES","","","","53","","10R","10","","TXHR.TRS.ER.RETIRES.IDS","TXHR.TRS.ER.RETIREES","N","","","","","","2020-06-01T17:08:17.224Z"
"TTER.ZERO.DAYS.CODE","","","","D","N","1","Zero Days Code","A","N","","","","","","","","","","","24","","1L","30","The reason for reporting zero days worked for a retiree. Valid codes are:, A = Accrued Pay/Not Terminated, C = Employee on less than 12 month pay scheduled/Not Terminated, F = Final Pay/Terminated, L = Leave Without Pay","Zero Days, Code","TXHR.TRS.ER.RETIREES","N","$VR.TXHR.TRS.ZERO.DAYS.REASONS","2016-02-11","PXFCS","","","2020-06-01T17:08:11.974Z"
"TTMP.ACTIVE.FLAG","","","","D","","8","Active or Inactive","A","","","","","","","","","","","","2","","8L","8","Flag for active or inactive status of tax template.","Status","TAXTMPLT","","","1992-08-18","ERJ","","","2020-06-01T17:08:14.317Z"
"TTMP.DESC","","","","D","","30","Tax Template Desc","Virginia - Claiming Married","","","","","","","","","","","","1","","30L","0","Describes a tax template.","Tax Template Desc","TAXTMPLT","","","1992-08-17","ERJ","","","2020-06-01T17:08:11.817Z"
"TTMP.DESC.LKUP","string xResult1; , xResult1 = SDescConvert(vTtmpDesc);, return xResult1;","","","I","","30","","","N","","","","","","","","","","","0","","30L","30","Used in LookUp","LookUp Description","TAXTMPLT","","","2003-03-27","KMF","","","2020-06-01T17:08:13.395Z"
"TTMP.TAXCODES","","","","Q","","4","Code","FWHM","","","","","","","","","","","TAXCODES.ID","3","","4L","0","List of tax codes for a tax template","Tax Code","TAXTMPLT","","","1992-08-17","ERJ","","","2020-06-01T17:08:17.177Z"
"TTMP.TAXCODES.CC","string xResult = vlTtmpTaxcodes.ToDelimitedString("" "");, return xResult;","","","I","","0","","","","","","","","","","","","","","0","","","0","TTMP.TAXCODES","","TAXTMPLT","","","2010-03-17","JLM","","","2020-06-01T17:08:17.239Z"
"TV.SEQUENTIAL.OUTPUT","","","","L","","500","","","N","","","","","","","","","","","1","","500L","500","","","TIME.VISION.FMT","","","2003-10-31","FWW","","","2020-06-01T17:08:13.411Z"
"TW2.ADDRESS","","","","L","","30","","","N","","","","","","","","","","","8","","30L","30","Employee street address","","TAX.W2","","","2000-08-29","JLK","","","2020-06-01T17:08:11.583Z"
"TW2.CHECK.BOX.FLAGS","","","","A","","15","","","N","","","","","","","TW2CHKBOX","D","","","15","","15L","15","List of check box values.  May contain ""X"" or null only","","TAX.W2","","","2000-08-29","JLK","","","2020-06-01T17:08:14.989Z"
"TW2.CHECK.BOXES","","","","A","","15","","","N","","","","","","","TW2CHKBOX","K","","","14","","15L","15","List of check boxes.  Validated against, TAX.FORM.CHECK.BOXES valcode table.","","TAX.W2","","$VR.W2.CHECK.BOXES","2000-08-29","JLK","","","2020-06-01T17:08:13.427Z"
"TW2.CITY","","","","D","","40","","","N","","","","","","","","","","","9","","40L","40","","","TAX.W2","","","2000-08-29","JLK","","","2020-06-01T17:08:14.442Z"
"TW2.COUNTRY","","","","D","","8","","CANADA","N","","","","","","","","","","","13","","8L","8","To indicate is this person is not a resident of the, U.S. or one of its territories and should therefore be, reported using the foreign address fields.","","TAX.W2","","","2000-10-16","SSS","","","2020-06-01T17:08:15.427Z"
"TW2.EMPLOYEE.ID","","","","K","","10","","","N","HRPER.ID","","","","","","","","","","0","","10R","10","Part1 - Employee ID","","TAX.W2","","","2000-08-29","JLK","","","2020-06-01T17:08:15.880Z"
"TW2.FICA.CLASSES","","","","A","","1","","R","N","","","","","","","TW2FICA","K","","","17","","1L","1","This is a list of FICA classes (Association summarized, after any modification to TAX.W2 or related TAX.FORM.W2, records.","","TAX.W2","","$VR.FICA.CLASSES","2000-08-29","JLK","","","2020-06-01T17:08:17.224Z"
"TW2.FICA.MEDIC.TAXABLE","","","","A","","12","","","N","","","","","","","TW2FICA","D","","","20","","12R","12","List of MEDICARE taxable amounts for each FICA class.","","TAX.W2","","","2000-08-29","JLK","","","2020-06-01T17:08:12.083Z"
"TW2.FICA.MEDIC.WITHHELD","","","","A","","12","","","N","","","","","","","TW2FICA","D","","","21","","12R","12","List of MEDICARE withheld amounts for each FICA class.","","TAX.W2","","","2000-08-29","JLK","","","2020-06-01T17:08:16.567Z"
"TW2.FICA.OASDI.TAXABLE","","","","A","","12","","","N","","","","","","","TW2FICA","D","","","18","","12R","12","List of OASDI taxables amounts for each FICA class.","","TAX.W2","","","2000-08-29","JLK","","","2020-06-01T17:08:13.020Z"
"TW2.FICA.OASDI.TIPS","","","N","A","","12","OASDI Tips","10000","N","","N","2","N","N","","TW2FICA","D","","","22","MD2","12R","12","To summarize the total social security tips related, to this FICA class.","OASDI Tips","TAX.W2","","","2000-10-25","SSS","","","2020-06-01T17:08:12.755Z"
