"DATA.ELEMENT","COMPUTED.COLUMN.CODE","CONVERTED.FROM","DATA.TYPE","DATABASE.USAGE.TYPE","DEFAULT.DISPLAY.SECURE","DEFAULT.DISPLAY.SIZE","DEFAULT.INPUT.PROMPT","DEFAULT.SAMPLE.DATA","DEFAULT.ZERO.PAD","DERIVED.SEC.PTR","DT1","DT2","DT3","DT4","DT5","ELEMENT.ASSOC.NAME","ELEMENT.ASSOC.TYPE","ELEMENT.POINTED.FROM","ELEMENT.POINTED.TO","FIELD.PLACEMENT","INFORM.CONVERSION.STRING","INFORM.FORMAT.STRING","MAXIMUM.STORAGE.SIZE","PURPOSE","REPORT.HEADER","SOURCE","TRUNCATION.FLAG","VALIDATION.TABLE","TOOLCDD.ADD.DATE","TOOLCDD.ADD.OPERATOR","TOOLCDD.CHANGE.DATE","TOOLCDD.CHANGE.OPERATOR","DataDatetime"
"TMIST.NAME.SORT","string xResult1; , key xKeyTaxForm1099mi for file TaxForm1099mi;, xKeyTaxForm1099mi = (vTax1099miStateVendorId : ""*"" : vTax1099miStateEin); xResult1 = vTfmiNameSort;, return xResult1;","","","I","N","40","","","N","","","","","","","","","","","0","","40L","0","Retrieve TFMI.NAME.SORT from TAX.FORM.1099MI","","TAX.1099MI.STATE","N","","2010-08-05","1040347","","","2020-05-27T14:54:46.387Z"
"TMIST.REPOS.ID","","","","D","N","10","Tax 1099MI State Repository ID","12345","N","","","","","","","","","","","10","","10R","10","Nov 12, 2009 10:39:49 AM, by GTT: Activity 47945.63 2009-1099, This field contains data that is a pointer to the TAX.1099MI.STATE.REPOS.ID , field.","Tax 1099MI State Repository ID","TAX.1099MI.STATE","N","","2009-11-16","GTT","","","2020-05-27T14:54:47.715Z"
"TMIST.VER.QUALIFIED.FLAG","string xResult1; , key xKeyTax1099miDetail for file Tax1099miDetail;, xKeyTax1099miDetail = vTmistVerifiedId; xResult1 = vTmidtlQualifiedFlag;, return xResult1;","","","I","","1","","","","","","","","","","","","","","0","","1L","0","Qualified flag for the verified detail record","","TAX.1099MI.STATE","","","1994-02-15","JOSH","","","2020-05-27T14:54:46.965Z"
"TMIST.VERIFIED.ID","string xResult1; , xResult1 = (vTax1099miStateVendorId : ""*"" : vTax1099miStateEin : ""*"" : vTax1099miStateStateId : ""*V"");, return xResult1;","","","I","","12","","","","","","","","","","","","","","0","","12L","0","Key to the associated TAX.1099MI.DETAIL record that, contains the verified information.","Verified_ID","TAX.1099MI.STATE","","","1994-02-07","JOSH","","","2020-05-27T14:54:47.043Z"
"TMIST.VERIFIED.STATUS","string xResult1; , key xKeyTax1099miDetail for file Tax1099miDetail;, xKeyTax1099miDetail = vTmistVerifiedId; xResult1 = vTmidtlStatus;, return xResult1;","","","I","","15","","","","","","","","","","","","","","0","","15L","0","The status of the record - taken from the associated, Verified record in TAX.1099MI.DETAIL.","Verified_Status","TAX.1099MI.STATE","","","1994-02-07","JOSH","","","2020-05-27T14:54:47.730Z"
"TMISTR.AMT","","","","A","N","14","1099-MISC State Amount","20.00","N","","","","","","","TMISTR.BOX.CODE.INFO","","","","7","MD2","14R","0","Contains the data from the TMIST.AMT field from the TAX.1099MI.STATE work file.","1099-MISC State Amount","TAX.1099MI.STATE.REPOS","N","","2009-11-12","GTT","","","2020-05-27T14:54:47.355Z"
"TMISTR.BOX.CODE","","","","A","N","3","1099-MISC State Box Code","NEC","N","BOX.CODES.ID","","","","","","TMISTR.BOX.CODE.INFO","","","","6","","3L","5","Contains the data from the TMIST.BOX.CODE field from the TAX.1099MI.STATE work , file.","1099-MISC State Box Code","TAX.1099MI.STATE.REPOS","N","BOX.CODES","2009-11-12","GTT","","","2020-05-27T14:54:46.918Z"
"TMISTR.BOX.NUMBER","","","","A","N","4","Box.FN","1","N","","","","","","","TMISTR.BOX.NUMBER.INFO","","","","8","","4R","4","Contains the data from the TMIST.BOX.NUMBER field from the TAX.1099MI.STATE , work file.","Box.FN","TAX.1099MI.STATE.REPOS","N","","2009-11-12","GTT","","","2020-05-27T14:54:47.184Z"
"TMISTR.DETAIL.REPOS.ID","","","","Q","N","15","1099 Detail Repository IDs","12345","N","","","","","","","","","","TAX.1099MI.DETAIL.REPOS.ID","2","","15L","0","This field may contain a list of associated TAX.1099MI.DETAIL.REPOS record , keys, if the workfile data has been moved to the repository.","1099 Detail Repository IDs","TAX.1099MI.STATE.REPOS","N","","2009-11-12","GTT","","","2020-05-27T14:54:46.980Z"
"TMISTR.EIN","","","","D","N","10","Tax Form 1099MI State EIN","","N","","","","","","","","","","","4","","10L","0","Contains the data from the TAX.1099MI.STATE.EIN.ID from the TAX.1099MI.STATE , work file.","Tax Form 1099MI State EIN","TAX.1099MI.STATE.REPOS","N","","2009-11-12","GTT","","","2020-05-27T14:54:46.324Z"
"TMISTR.FIELD1","","","","D","N","15","","","N","","","","","","","","","","","10","","15L","0","Contains the data from the TMIST.FIELD1 field from the TAX.1099MI.STATE work , file.","","TAX.1099MI.STATE.REPOS","N","","2009-11-12","GTT","","","2020-05-27T14:54:46.199Z"
"TMISTR.LOCK.FLAG","","","","A","N","3","Lock Flag","Yes","N","","","","","","","TMISTR.BOX.NUMBER.INFO","","","","9","","3L","0","Contains the data from the TMIST.LOCK.FLAG field from the TAX.1099MI.STATE work , file.","Lock Flag","TAX.1099MI.STATE.REPOS","N","","2009-11-12","GTT","","","2020-05-27T14:54:46.371Z"
"TMISTR.REPOS.ID","","","","X","N","15","1099 Repository ID","12345","N","","","","","","","","","","TAX.FORM.1099MI.REPOS.ID","1","","15L","0","This field may contain a pointer to the TAX.FORM.1099MI.REPOS file, if the , workfile data has been copied to the repository files.","1099 Repository ID","TAX.1099MI.STATE.REPOS","N","","2009-11-12","GTT","","","2020-05-27T14:54:46.637Z"
"TMISTR.STATE.ID","","","","D","N","2","1099-MISC State State ID","VA","N","STATES.ID","","","","","","","","","","5","","2L","2","Contains the data from the TAX.1099MI.STATE.STATE.ID from the TAX.1099MI.STATE , work file.","1099-MISC State State ID","TAX.1099MI.STATE.REPOS","N","STATES","2009-11-12","GTT","","","2020-05-27T14:54:46.465Z"
"TMISTR.VENDOR.ID","","","","D","N","7","1099-MISC State Vendor ID","0012345","N","","","","","","","","","","","3","","7L","10","Contains the data from the TAX.1099MI.STATE.VENDOR.ID from the TAX.1099MI.STATE , work file.","1099-MISC State Vendor ID","TAX.1099MI.STATE.REPOS","N","","2009-11-12","GTT","","","2020-05-27T14:54:48.090Z"
"TMISTR.YEAR","","","","D","N","4","Tax Year","2009","N","","","","","","","","","","","11","MD0","4R","4","Contains the four digit tax year.","Tax Year","TAX.1099MI.STATE.REPOS","N","","2009-11-16","GTT","","","2020-05-27T14:54:46.387Z"
"TOT.MCREDITS","real xResult1; , xResult1 = ((vlMcredits).Sum()).Sum();, return (money)xResult1;","","N","I","","15","","","","","Y","2","N","N","2","","","","","0","MD2,-","15R","0","Total MCREDITS","","GLS.FYR","","","2004-10-08","GTT","","","2020-05-27T14:54:46.996Z"
"TOT.MDEBITS","real xResult1; , xResult1 = ((vlMdebits).Sum()).Sum();, return (money)xResult1;","","N","I","","15","","","","","Y","2","N","N","2","","","","","0","MD2,-","15R","0","Total MDEBITS","","GLS.FYR","","","2004-10-08","GTT","","","2020-05-27T14:54:48.230Z"
"TOTAL.ALLOCATED.AMOUNT","real xResult1; , xResult1 = (vSumAllocatedMdebits - vSumAllocatedMcredits);, return (money)xResult1;","","N","I","","15","","","","","Y","2","N","N","2","","","","","0","MD2,-","15R","0","Total Allocated Debits - Credits","Tot_BGT.Alloc","GLS.FYR","","","1989-11-16","SKIP","","","2020-05-27T14:54:46.590Z"
"TOTAL.APPROVED.AMOUNT","real xResult1; , xResult1 = (vSumApprovedMdebits - vSumApprovedMcredits);, return (money)xResult1;","","N","I","","15","","","","","Y","2","N","N","2","","","","","0","MD2,-","15R","0","Total Approved Debits-Credits (Adjustments)","Tot_BGT.Approved","GLS.FYR","","","1989-11-16","SKIP","","","2020-05-27T14:54:46.746Z"
"TOTAL.B.ORIG.AMOUNT","real xResult1; , xResult1 = (vlBOrigApprovedDistAmt).Sum();, return (money)xResult1;","","N","I","","15","","","","","Y","2","N","N","2","","","","","0","MD2,-","15R","0","Totaled Original Budget Distribution Amounts","Tot_Orig.BGT.Amt","GLS.FYR","","","1989-11-16","SKIP","","","2020-05-27T14:54:45.934Z"
"TOTAL.CONTINGENCY.AMOUNT","real xResult1; , xResult1 = (vSumContingencyMdebits - vSumContingencyMcredits);, return (money)xResult1;","","N","I","","15","","","","","Y","2","N","N","2","","","","","0","MD2,-","15R","0","To total Contingency amounts.","Tot_BGT.Cont","GLS.FYR","","","1989-07-25","CURT","","","2020-05-27T14:54:45.480Z"
"TRAD.DESC","","","","D","","20","Description","","N","","","","","","","","","","","1","","20L","20","","","TRADES","","","1992-07-20","CURT","","","2020-05-27T14:54:45.574Z"
"TRAD.JOB.DESC","","","","C","","65","Description of Duties","","N","","","","","","","","","","","2","","65L","65","","","TRADES","","","1998-04-08","JBG","","","2020-05-27T14:54:45.918Z"
"TRAD.USER1","","","","D","","10","","","N","","","","","","","","","","","7","","10L","10","","","TRADES","","","2001-03-07","GTT","","","2020-05-27T14:54:48.184Z"
"TRAD.USER10","","","","D","","10","","","N","","","","","","","","","","","16","","10L","10","","","TRADES","","","2001-03-07","GTT","","","2020-05-27T14:54:47.762Z"
"TRAD.USER2","","","","D","","10","","","N","","","","","","","","","","","8","","10L","10","","","TRADES","","","2001-03-07","GTT","","","2020-05-27T14:54:48.184Z"
"TRAD.USER3","","","","D","","10","","","N","","","","","","","","","","","9","","10L","10","","","TRADES","","","2001-03-07","GTT","","","2020-05-27T14:54:48.199Z"
"TRAD.USER4","","","","D","","10","","","N","","","","","","","","","","","10","","10L","10","","","TRADES","","","2001-03-07","GTT","","","2020-05-27T14:54:48.199Z"
"TRAD.USER5","","","","D","","10","","","N","","","","","","","","","","","11","","10L","10","","","TRADES","","","2001-03-07","GTT","","","2020-05-27T14:54:48.215Z"
"TRAD.USER6","","","","D","","10","","","N","","","","","","","","","","","12","","10L","10","","","TRADES","","","2001-03-07","GTT","","","2020-05-27T14:54:48.215Z"
"TRAD.USER7","","","","D","","10","","","N","","","","","","","","","","","13","","10L","10","","","TRADES","","","2001-03-07","GTT","","","2020-05-27T14:54:48.215Z"
"TRAD.USER8","","","","D","","10","","","N","","","","","","","","","","","14","","10L","10","","","TRADES","","","2001-03-07","GTT","","","2020-05-27T14:54:48.230Z"
"TRAD.USER9","","","","D","","10","","","N","","","","","","","","","","","15","","10L","10","","","TRADES","","","2001-03-07","GTT","","","2020-05-27T14:54:48.230Z"
"TRADES.ADDDATE","","","D","D","","8","Created On","","N","","N","2","/","","","","","","","3","D2/","8R","0","","","TRADES","","","1998-02-04","JBG","","","2020-05-27T14:54:45.871Z"
"TRADES.ADDOPR","","","","D","","10","By","","N","","","","","","","","","","","4","","10L","15","","","TRADES","","","1998-02-04","JBG","","","2020-05-27T14:54:46.074Z"
"TRADES.CHGDATE","","","D","D","","8","Updated On","","N","","N","2","/","","","","","","","5","D2/","8R","0","","","TRADES","","","1998-02-04","JBG","","","2020-05-27T14:54:47.777Z"
"TRADES.CHGOPR","","","","D","","10","By","","N","","","","","","","","","","","6","","10L","15","","","TRADES","","","1998-02-04","JBG","","","2020-05-27T14:54:46.840Z"
"TRADES.ID","","","","K","","4","","","N","","","","","","","","","","","0","","","4","This is the key to the TRADES file.","","TRADES","","","1992-09-01","Conversion","","","2020-05-27T14:54:47.168Z"
"TT4ADTL.AMT","","","N","A","","12","Modified Amount","20.00","","","N","2","N","N","","TT4ADTL.SUB","D","","","3","MD2","12R","0","To retain the amount by sub box number so we can report, this on the T4A.","Modified Amount","TAX.T4A.DETAIL","","","1994-02-07","PEC","","","2020-05-27T14:54:47.355Z"
"TT4ADTL.BOX.NUMBER.SUB","","","N","A","N","7","Box/Assoc. Box","018102","N","","N","2","N","N","","TT4ADTL.SUB","K","","","2","","7R","0","This is the reference to the Sub Box Number of the form., The data could be 3 digits or 6 digits. If 3 digits, then the entire entry is , the Box Number., If 6 digits, then the first 3 digits is the Box Number, and the next 3 digits , is the Associated Box Number.","Box, Assoc. Box","TAX.T4A.DETAIL","N","","1994-02-07","PEC","","","2020-05-27T14:54:47.543Z"
"TT4ADTL.CERTIFY.COUNTRY","string[] xlResult1; , key xKeyTaxFormT4a for file TaxFormT4a;, xKeyTaxFormT4a = vTaxT4aDetailFormId; xlResult1 = vlTft4aCertifyCountry;, return xlResult1;","","","I","","3","","","","","","","","","","","","","","0","","3L","0","To retrieve the tax.form.t4a specified certify country.","","TAX.T4A.DETAIL","","","1998-03-31","SAQ","","","2020-05-27T14:54:47.574Z"
"TT4ADTL.CERTIFY.SURNAME","string[] xlResult1; , key xKeyTaxFormT4a for file TaxFormT4a;, xKeyTaxFormT4a = vTaxT4aDetailFormId; xlResult1 = vlTft4aCertifySurname;, return xlResult1;","","","I","","30","","","","","","","","","","","","","","0","","30L","0","To retrieve the tax.form.t4a ceritify.surname","","TAX.T4A.DETAIL","","","1998-03-31","SAQ","","","2020-05-27T14:54:47.902Z"
"TT4ADTL.CHARITY.RGST.NO","","","","L","","15","Charitable Organization Registration Number","12345678901","N","","","","","","","","","","","6","","15R","0","to hold the employee's charity trust(s). The first three, are reported on the T4A magnetic media","Charity, Rgst No","TAX.T4A.DETAIL","","","1994-04-29","RJH","","","2020-05-27T14:54:47.793Z"
"TT4ADTL.COUNTRY","string xResult1; , key xKeyTaxFormT4a for file TaxFormT4a;, xKeyTaxFormT4a = vTaxT4aDetailFormId; xResult1 = vTft4aCountry;, return xResult1;","","","I","","3","","","","","","","","","","","","","","0","","3L","0","T4A forms processing requires the forms to be printed by, states.","","TAX.T4A.DETAIL","","","1995-01-03","CJK","","","2020-05-27T14:54:46.840Z"
"TT4ADTL.FIRST.NAME","string xResult1; , key xKeyTaxFormT4a for file TaxFormT4a;, xKeyTaxFormT4a = vTaxT4aDetailFormId; xResult1 = vTft4aFirstName;, return xResult1;","","","I","","16","","","","","","","","","","","","","","0","","16L","0","Get vendor first name","First Name","TAX.T4A.DETAIL","","","1998-12-28","JFM","","","2020-05-27T14:54:45.371Z"
"TT4ADTL.LAST.NAME","string xResult1; , key xKeyTaxFormT4a for file TaxFormT4a;, xKeyTaxFormT4a = vTaxT4aDetailFormId; xResult1 = vTft4aSurname;, return xResult1;","","","I","","20","","","","","","","","","","","","","","0","","20L","0","The T4A forms need to be processed in alphabetical, order.","Last name","TAX.T4A.DETAIL","","","1995-01-03","CJK","","","2020-05-27T14:54:46.965Z"
"TT4ADTL.MIDDLE.INITIAL","string xResult1; , key xKeyTaxFormT4a for file TaxFormT4a;, xKeyTaxFormT4a = vTaxT4aDetailFormId; xResult1 = vTft4aMiddleInitial;, return xResult1;","","","I","","1","","","","","","","","","","","","","","0","","1L","0","Get vendor's middle initial","MI","TAX.T4A.DETAIL","","","1998-12-28","JFM","","","2020-05-27T14:54:45.809Z"
"TT4ADTL.PENSION.RGST.NO","","","","L","","21","Pension Plan or Deferred Profit-Sharing Plan Regis","123456789012345678901","","","","","","","","","","","","5","","21R","0","To store the numbers for reporting on the T4A mag media., The first three on the list will be reported.","Pension Plan, Registration","TAX.T4A.DETAIL","","","1994-04-29","RJH","","","2020-05-27T14:54:47.402Z"
"TT4ADTL.QUALIFIED.FLAG","","","","D","","3","Form Qualified Flag","Yes","N","","","","","","","","","","","4","","3L","0","To be able to identify if this form for this level should, be printed (added on tape)","Qual","TAX.T4A.DETAIL","","","1994-02-14","PEC","","","2020-05-27T14:54:47.590Z"
"TT4ADTL.REPOS.ID","","","","D","N","10","Tax Form T4A Detail Repository ID","1","N","","","","","","","","","","","12","","10R","10","Pointer to TAX.T4A.DETAIL.REPOS.ID","Tax Form T4A Detail Repository ID","TAX.T4A.DETAIL","N","","2009-10-21","AER","","","2020-05-27T14:54:46.637Z"
"TT4ADTL.SORT.NAME","string xResult1; , xResult1 = ((vTt4adtlLastName : "" "" : vTt4adtlFirstName : "" "" : vTt4adtlMiddleInitial)).ToUppercase();, return (string)xResult1;","","","I","","30","","","","","","","","","","","","","","0","","30L","0","Get vendor's name by last first middle initial to be, able to sort vendor's by name","Sort Name","TAX.T4A.DETAIL","","","1998-12-28","JFM","","","2020-05-27T14:54:45.996Z"
"TT4ADTL.STATUS","","","","D","","15","Status","New","N","","","","","","","","","","","1","","15L","0","status flag to indicate if anything has changed since, last verification/certification","Status","TAX.T4A.DETAIL","","$VR.TAX.FORM.RETURN.STATUS","1994-02-08","PEC","","","2020-05-27T14:54:46.309Z"
"TT4ADTL.SUB.COUNTRY","string xResult1; , xResult1 = SSubCountry((vlTt4adtlCertifyCountry).ToDelimitedString((253).Char()));, return xResult1;","","","I","","3","","","","","","","","","","","","","","0","","3L","0","Certified country","","TAX.T4A.DETAIL","","","1995-01-03","CJK","","","2020-05-27T14:54:47.637Z"
"TT4ADTL2.AMT","","","N","L","","12","Sub Box Amount","20.00","","","N","2","N","N","","","","","","3","MD2","12R","0","To retain the amount by sub box number so we can report, this on the T4A.","Sub Box Amount","TAX2.T4A.DETAIL","","","1994-04-28","RJH","","","2020-05-27T14:54:46.699Z"
"TT4ADTL2.BOX.NUMBER.SUB","","","N","L","","5","Box Number . Sub Box Number","18.02","","","N","2","N","N","","","","","","2","MD2","5R","0","This is the reference to the Sub Box Number of the form., The reference is the left of the decimal is the box number, the right of the decimal is the sub box number","Box/Sub","TAX2.T4A.DETAIL","","","1994-04-29","RJH","","","2020-05-27T14:54:47.730Z"
"TT4ADTL2.CHARITY.RGST.NO","","","","L","","11","Charitable Organization Registration Number","12345678901","","","","","","","","","","","","6","","11R","0","to hold the employee's charity trust(s). The first three, are reported on the T4A magnetic media","Charity, Rgst No","TAX2.T4A.DETAIL","","","","","","","2020-05-27T14:54:47.184Z"
"TT4ADTL2.PENSION.RGST.NO","","","","L","","21","Pension Plan or Deferred Profit-Sharing Plan Regis","123456789012345678901","","","","","","","","","","","","5","","21R","0","To store the numbers for reporting on the T4A mag media., The first three on the list will be reported.","Pension Plan, Registration","TAX2.T4A.DETAIL","","","","","","","2020-05-27T14:54:46.777Z"
