"ids","Alternate Dictionaries ","Computed Column Code ","Converted From ","Data Element Synonym ","Data Element Synonym Xref ","Data Type ","Database Usage Type ","Default Display Secure ","Default Display Size ","Default Input Processing ","Default Input Prompt ","Default Justification ","Default Mask ","Default Output Processing ","Default Sample Data ","Default Zero Pad ","Derived Sec Ptr ","Displayed By Xref ","Dt1 ","Dt2 ","Dt3 ","Dt4 ","Dt5 ","Element Assoc Name ","Element Assoc Type ","Element Pointed From ","Element Pointed To ","Field Placement ","I Descriptor ","Index Assn Name ","Index Assn Placement ","Inform Conversion String ","Inform Format String ","Input Prompt Location ","Input Prompt Variable ","Internal Computations ","Just Pad Character ","Key Counter Source ","Logical File Alias ","Lookup Prompt ","Maximum Storage Size ","Modified By Xref ","Permanent Demand Elements ","Permanent Demand Keys ","Permanent Demand Write ","Permanent Init Inserts ","Pointer Deletion Strategy ","Purpose ","Relation File Name ","Relfile Keybuild Strategy ","Report Header ","Sce From Files ","Sce Link Attrs ","Sce Link Subrs ","Sce Recalc Flag Field ","Sce Status Flag ","Sce Subr Args ","Sce Subr Name ","Sce Subr Sources ","Sce To Files ","Sce Trigger Cdds ","Snapshots ","Source ","Sql Compliant Name ","Synonym Field Delimiter ","Synonym Field Position ","Toolcdd Add Date ","Toolcdd Add Operator ","Toolcdd Auto Xref Files ","Toolcdd Auto Xref Keys ","Toolcdd Change Date ","Toolcdd Change Operator ","Toolcdd Demand Subrs ","Toolcdd Dict Changed Ver ","Toolcdd Idesc Smtype ","Toolcdd Lkup Add Mode ","Toolcdd Lkup Arg Var ","Toolcdd Lkup Attr Table ","Toolcdd Lkup Crnt Id Var ","Toolcdd Lkup File Inherit ","Toolcdd Lkup File Name ","Toolcdd Lkup Id List Var ","Toolcdd Lkup Limit New Size ","Toolcdd Lkup Nk Add Option ","Toolcdd Lkup Nk At Once ","Toolcdd Lkup Not Found Hook ","Toolcdd Lkup Post Reso Hook ","Toolcdd Lkup Pre Reso Hook ","Toolcdd Lkup Prompt Text ","Toolcdd Lkup Rec Add Hook ","Toolcdd Lkup Rec Found Hook ","Toolcdd Lkup Reso Hook ","Toolcdd Lkup Sel Conn ","Toolcdd Lkup Sel Field ","Toolcdd Lkup Sel Rel Opcode ","Toolcdd Lkup Sel Stmt ","Toolcdd Lkup Sel Value ","Toolcdd Lkup Sort Fields ","Toolcdd Lkup Sort Order ","Toolcdd Valid Platforms ","Truncation Flag ","Validation Table ","Validation Zero Fill Size ","Views "
"VOU.MISC.NAME","","","","","","","L","N","30","$UC.WORD","Name","L","","","ABC Paper Company","N","","","","","","","","","","","","27","","VOU.MISC.NAME, VOU.NAMES, VOU.MISCELL.NAME","1, 1, 1","","30L","","","","","","","","117","","","","","","","This is the vendor name for a miscellaneous vendor.  For a, vendor in CORE, this is the name from CORE.  It can be, overridden on this screen, but will NOT update the CORE, files.  If the name of an existing vendor is not overrid-, den, it will not be written to the VOUCHERS file until, payment is made (a check is printed) to allow any name, changes to be incorporated into the check run.  When a, voucher is paid, the name is written to the VOUCHERS file, for historical purposes., , The voucher ID field exit hook calls S.GET.VENDOR.INFO,, which gets CORE info if VOU.MISC.NAME is null.","","","","","","","","","","","","","","","VOUCHERS","","","0","1992-07-20","CURT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.MISC.SORT","","","","","","","D","N","30","","Sort Name","L","","","ABC Paper Company","N","","","","","","","","","","","","38","","VOU.MISC.SORT","1","","30L","","","","","","","","70","","","","","","","Used for sorting purposes.","","","","","","","","","","","","","","","VOUCHERS","","","0","1992-07-20","CURT","","","2017-11-08","TLUONG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.MISC.STATE","","","","","","","D","N","2","$UC, ADD.MODE.ALLOWED = 0, $STATES.LOOKUP.SEC, IF LKUP.RETURN.CODE EQ -1 THEN,    REPROMPT, END","St","L","",":CORE.INSERTS I_OUTPUT.XLAT.FILE USING STATES:","VA","N","","","","","","","","","","","","31","","","","","2L","","","","","","","","0","","","","","","","This is the vendor state for a miscellaneous vendor.  For a, vendor in CORE, this is the state from CORE.  It can be, overridden on this screen, but will NOT update the CORE, files.  If the state of an existing vendor is not overrid-, den, it will not be written to the VOUCHERS file until, payment is made (a check is printed) to allow any state, changes to be incorporated into the check run.  When a, voucher is paid, the state is written to the VOUCHERS file, for historical purposes., , The voucher ID field exit hook calls S.GET.VENDOR.INFO,, which gets CORE info if VOU.MISC.NAME is null.","","","","","","","","","","","","","","","VOUCHERS","","","0","1992-07-20","CURT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.MISC.ZIP","","","","","","","D","N","10","$UC, $VAR.ZIP","Zp","L","","","22031","N","","","","","","","","","","","","32","","","","","10L","","","","","","","","0","","","","","","","This is the vendor postal code for a miscellaneous, vendor.  For a vendor in CORE, this is the code from, CORE.  It can be overridden on this screen, but will, NOT update the CORE files.  If the postal code of an, existing vendor is not overridden, it will not be, written to the VOUCHERS file until payment is made, (a check is printed) to allow any code changes to be, incorporated into the check run.  When a voucher is, paid, the postal code is written to the VOUCHERS file, for historical purposes., , The voucher ID field exit hook calls S.GET.VENDOR.INFO,, which gets CORE info if VOU.MISC.NAME is null.","","","","","","","","","","","","","","","VOUCHERS","","","0","1992-07-20","CURT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.NAMES.IDX","","","","","","","L","N","10","","","L","","","","N","","","","","","","","","","","","88","","","","","10L","","","","","","","","30","","","","","","","Stores the index values for the index association, VOU.NAMES which stores the results of the subroutine, S.INDEX.VOU.NAMES","","","","","","","","","","","","","","","VOUCHERS","","","0","1999-07-01","JLM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.NET","","","","","","N","D","N","16","","Net","R","","","42800","N","","","Y","2","N","N","","","","","","15","","","","MD2,C","16R","","","","","","","","0","","","","","","","VOU.NET = VOU.GROSS - VOU.CREDIT, This field is the net posted to the ledger., It is always in the local currency.","","","","","","","","","","","","","","","VOUCHERS","","","0","1992-07-20","CURT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.NEW.REGISTER.FLAG","","","","","","","D","N","1","$YN","New Voucher Flag","L","","$YN","","N","","","","","","","","","","","","55","","","","","1L","","","","","","","","0","","","","","","","This element takes the place of the NEW.VOUCHERS file.  If its value is , 'Y' the voucher is considered new.  Vouchers are new when: 1) they are , first created; 2) they are voided; 3) their due date is changed.","","","New Register Flag","","","","","","","","","","","","VOUCHERS","","","0","1993-04-08","RLP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.NEXT.APPROVAL.IDS","","","","","","","A","N","20","$UC","Next Approval","L","","","smg","N","","","","","","","","VOU.APPR","K","","","66","","VOU.APPROVALS","1","","20L","","","","","","","","0","","","","","","","This is used to determine who next needs to approve the, voucher.","","","","","","","","","","","","","","","VOUCHERS","","","0","1993-06-08","SMG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.PAID.AMT","","","","","","N","D","N","14","","Paid Amount","R","","","100000000","N","","","Y","2","N","N","","","","","","70","","","","MD2,","14R","","","","","","","","0","","","","","","","This field stores the actual amount paid for a voucher., It should not have a value until the voucher is paid., , If foreign currency is involved, this field is in the, foreign currency.","","","","","","","","","","","","","","","VOUCHERS","","","0","1993-06-23","RLP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.PAID.DATE","","string xResult1;, xResult1 = XsGetPaidDate(vVouchersId);, return (date)((int)xResult1);","","","","D","I","","8","","","R","","","","","","","N","2","/","","","","","","","0","SUBR(""XS.GET.PAID.DATE"",@ID)","","","D2/","8R","","","","","","","","0","","VOUCHERS.ID","","","","","November 14, 2001, To return a single paid date assoc. to status","","","","","","","","","","","","","","","VOUCHERS","","","0","2001-11-14","NATEH","","","2008-01-08","LLEUNG","XS.GET.PAID.DATE","","S","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"VOU.PAY.DISC.FLAG","","","","","","","D","N","3","$YN","Take Discount","L","","$YN","Yes","N","","","","","","","","","","","","77","","","","","3L","","","","","","","","0","","","","","","","This flag is used to decide whether or not the discount, is to be taken at voucher payment time.","","","","","","","","","","","","","","","VOUCHERS","","","0","1994-03-16","SMG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.PAY.FLAG","","","","","","","D","N","3","$YN","Pay Voucher","L","","$YN","Yes","N","","","","","","","","","","","","50","","","","","3L","","","","","","","","0","","","","","","","This field is used by the voucher payment program to, decide whether or not to allow a voucher otherwise, eligible for payment to be paid.","","","Voucher Pay Flag","","","","","","","","","","","","VOUCHERS","","","0","1993-02-17","SMG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.PERSON.TAX.ID","","string xResult1; , key xKeyPerson for file Person;, xKeyPerson = vVouVendor; xResult1 = vSsn;, return xResult1;","","","","","I","N","11","","","L","","","","N","","","","","","","","","","","","0","TRANS(""PERSON"",VOU.VENDOR,""SSN"",""X"")","","","","11L","","","","","","","","0","","SSN, VOU.VENDOR","","","","","Added to seperate Embedded translates from, VOU.VENDOR.TAX.ID.","","","SSN","","","","","","","","","","","","VOUCHERS","","","0","1997-11-07","GTT","","","","","","","S","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.PMT.TXN.INTG.IDX","","","","","","","D","N","10","","","L","","","","N","","","","","","","","","","","","106","","","","","10L","","","","","","","","10","","","","","","","An Index field for Ethos to support payment-transactions","","","VOU.PMT.TXN.INTG.IDX","","","","","","","","","","","","VOUCHERS","","","0","2017-11-07","ASAINJU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.PO","","string xResult1; , key xKeyPurchaseOrders for file PurchaseOrders;, xKeyPurchaseOrders = vVouPoNo; xResult1 = vPoNo;, return xResult1;","","","","","I","N","8","","","L","","","","N","","","","","","","","","","","","0","TRANS(""PURCHASE.ORDERS"",VOU.PO.NO,""PO.NO"",""X"")","","","","8L","","","","","","","","0","","VOU.PO.NO, PO.NO","","","","","The real purchase order number, as opposed to the, system generated sequential key.","","","PO Number","","","","","","","","","","","","VOUCHERS","","","0","1993-11-17","SMG","","","","","","","S","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.PO.NO","","","","","","","X","N","8","","PO Number","L","","$DISPLAY.PO.NO","123","N","PURCHASE.ORDERS.ID","","","","","","","","","PO.VOU.IDS","PURCHASE.ORDERS.ID","10","","VOUCHER.DOCUMENT","1","","8L","","","","","","","","10","","","","","","S","This is the key to the PURCHASE.ORDERS file.","","","","","","","","","","","","","","","VOUCHERS","","","0","1992-07-20","CURT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.POSTED","","","","","","","D","N","1","","","L","","","1","N","","","","","","","","","","","","79","","","","","1L","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","VOUCHERS","","","0","1996-04-25","JPH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.PREPAID.ITEMS.ID","","","","","","","L","N","1","","Prepaid Items ID","L","","","1234","N","","","","","","","","","","","","75","","","","","1L","","","","","","","","10","","","","","","","To keep a list of prepaid items tied to the purchase order, used to create the voucher.","","","Prepaid Items ID","","","","","","","","","","","","VOUCHERS","","","0","1993-12-02","CJK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.PREPAY.FLAG","","","","","","","D","N","3","$YN","Prepay Flag","L","","$YN","","N","","","","","","","","","","","","76","","","","","3L","","","","","","","","0","","","","","","","Used to issue a warning in VOUM (APS001) that a prepay, voucher is about to be maintained.","","","","","","","","","","","","","","","VOUCHERS","","","0","1994-01-03","SMG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.PRINTED.FLAG","","","","","","","D","N","1","","","L","","","","N","","","","","","","","","","","","78","","","","","1L","","","","","","","","0","","","","","","","This field will be null until the voucher is printed., It's used to exclude already printed vouchers","","","Printed?","","","","","","","","","","","","VOUCHERS","","","0","1994-08-10","RLP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.PURGED.PO.NO","","","","","","","D","N","8","","Purged PO","L","","","","N","","","","","","","","","","","","46","","","","","8L","","","","","","","","0","","","","","","","Don't want to keep ""live"" PO link if PO is gone.","","","","","","","","","","","","","","","VOUCHERS","","","0","1993-08-24","SMG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.PURGED.RC.VOUCHER","","","","","","","D","N","9","","Purged Rcr Voucher","L","","","","N","","","","","","","","","","","","73","","","","","9L","","","","","","","","0","","","","","","","Don't want to keep ""live"" recurring voucher link if, recurring voucher is gone.","","","","","","","","","","","","","","","VOUCHERS","","","0","1993-08-24","SMG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.RCVS.ID","","","","","","","X","N","9","","Rcr Voucher","L","","* Every screen that uses this field needs to demand, * RCVS.RC.VOUCHER since the ID that gets displayed, * is not the recurring voucher schedule ID but rather, * the recurring voucher ID., *, OUTPUT.DATA = V.RCVS.RC.VOUCHER","0000005","N","","","","","","","","","","RCVS.VOU.ID","RC.VOU.SCHEDULES.ID","24","","VOUCHER.DOCUMENT","3","","9L","","","","","","","","10","","","","","","","Key to RC.VOU.SCHEDULES file.   Every screen that, uses this field needs to demand, RCVS.RC.VOUCHER since the ID that gets displayed, is not the recurring voucher schedule ID but rather, the recurring voucher ID.","","","","","","","","","","","","","","","VOUCHERS","","","0","1992-07-20","CURT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.REFERENCE.NO","","","","","","","L","N","10","","Reference No","L","","","","N","","","","","","","","","","","","29","","","","","10L","","","","","","","","0","","","","","","","Sometimes a voucher can be generated from an internal document, that is neither a purchase order nor a recurring voucher.  That, document number can be entered here for user queries.  The, system does not use this field for anything.","","","","","","","","","","","","","","","VOUCHERS","","","0","1993-05-25","SMG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.REFUND.REASON","","","","","","","D","N","35","","Refund Rsn","L","","TRANSLATE "" ""","MSA - Misc. SA/Housing Charges","N","","","","","","","","","","","","23","","","","","35L","","","","","","","","0","","","","","","","Code giving the reason why this refund was given., Displayed but not otherwise used by the system.","","","Refund Rsn","","","","","","","","","","","","VOUCHERS","","","0","1992-07-20","CURT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","$VR.REFUND.REASONS","0",""
"VOU.REFUND.SPONSORSHIP","","","","","","","D","N","10","","","L","","","","N","","","","","","","","","","","","112","","","","","10L","","","","","","","","0","","","","","","","This is the sponsorship being refunded by the voucher created via ARS054 , (SPRF). It is only populated by ARS054 and is not a user maintainable field.","","","","","","","","","","","","","","","VOUCHERS","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.REQUESTOR","","","","","","","X","N","20","$UC, A.PERSON.ID = '', ADD.MODE.ALLOWED = 0, :CORE.INSERTS I_INPUT.STAFF.LOOKUP.SEC:, IF X.REPROMPT THEN,    REPROMPT, END","Requestor","L","","$DONOR.NAME","","N","","","","","","","","","","","STAFF.ID","104","","","","","20L","","","","","","","","10","","","","","","","October 22 2007  01:07pm  Teresa Longerbeam, , This contains the PERSON ID of the person creating a voucher on the, web. If the voucher is created using WebAdvisor (request a payment),, the person will have STAFF ID, and thus a PERSON ID., Currently, this field is only populated by WebAdvisor.","","","","","","","","","","","","","","","VOUCHERS","","","0","2007-10-22","TGL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.SCENARIO","","","","","","","D","N","1","","","L","","","","N","","","","","","","","","","","","82","","","","","1L","","","","","","","","0","","","","","","","Contains a flag that indicates whether, VOU.INVOICE.TAX.AMTS are to be used in calculating, inferred taxes.","","","","","","","","","","","","","","","VOUCHERS","","","0","1996-06-21","GTT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"VOU.SELECTION.DATE","","string xResult1; , if (vVouCurrentStatus != ""X"") {,  xResult1 = ((string)((int)vVouDate));, } else {,  xResult1 = ((string)((int)vVouchersAddDate));, }, return (date)((int)xResult1);","","","","D","I","N","8","","","R","","","","N","","","N","2","/","","","","","","","0","IF VOU.CURRENT.STATUS NE ""X"" THEN (VOU.DATE) ELSE (VOUCHERS.ADD.DATE)","","","D2/","8R","","","","","","","","0","","VOU.DATE, VOU.CURRENT.STATUS, VOUCHERS.ADD.DATE","","","","","To account for cancelled vouchers, this returns VOU.DATE, for most vouchers, but VOUCHERS.ADD.DATE for cancelled, vouchers, which will not have a VOU.DATE.","","","Selection_Date","","","","","","","","","","","","VOUCHERS","","","0","1993-11-17","JOSH","","","","","","","S","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
