"DATA.ELEMENT","COMPUTED.COLUMN.CODE","CONVERTED.FROM","DATA.TYPE","DATABASE.USAGE.TYPE","DEFAULT.DISPLAY.SECURE","DEFAULT.DISPLAY.SIZE","DEFAULT.INPUT.PROMPT","DEFAULT.SAMPLE.DATA","DEFAULT.ZERO.PAD","DERIVED.SEC.PTR","DT1","DT2","DT3","DT4","DT5","ELEMENT.ASSOC.NAME","ELEMENT.ASSOC.TYPE","ELEMENT.POINTED.FROM","ELEMENT.POINTED.TO","FIELD.PLACEMENT","INFORM.CONVERSION.STRING","INFORM.FORMAT.STRING","MAXIMUM.STORAGE.SIZE","PURPOSE","REPORT.HEADER","SOURCE","TRUNCATION.FLAG","VALIDATION.TABLE","TOOLCDD.ADD.DATE","TOOLCDD.ADD.OPERATOR","TOOLCDD.CHANGE.DATE","TOOLCDD.CHANGE.OPERATOR","DataDatetime"
"TRPA.PAYROLL.ID","","","","X","N","10","","","N","","","","","","","","","","TXHR.TRS.RP.PAYROLL.ID","8","","10R","10","","","TXHR.TRS.RP.PAYADJ","N","","2003-05-13","FWW","","","2020-05-27T14:58:22.539Z"
"TRPA.POSITION.CODE","","","","D","N","30","Position Code","","N","","","","","","","","","","","15","","30L","2","This field contains the two digit position code.","","TXHR.TRS.RP.PAYADJ","N","$VR.TXHR.TRS.ED.POSITION.CODES","","","","","2020-05-27T14:58:22.867Z"
"TRPA.SPEC.SERV.TAX.FLAG","","","","D","N","15","","","N","","","","","","","","","","","5","","15L","1","Whether a payroll deduction is after-tax or before-tax, either A or B. , Currently only A is allowed., Only applicable if the purchase adjustment amount is greater than zero. (A = , After-tax and B = Before-tax)","","TXHR.TRS.RP.PAYADJ","N","$VR.TXHR.SPEC.SERV.TAX.FLAGS","2003-05-13","FWW","","","2020-05-27T14:58:23.070Z"
"TRPA.SS.PR.DED.ADJ","","","N","D","N","12","Service Credit Purchase Adjustment","","N","","N","2","N","N","","","","","","6","MD2,","12R","9","The net difference between the original amount reported and the correct amount , of the monthly installment payment of member's service credit purchase.","","TXHR.TRS.RP.PAYADJ","N","","2003-05-13","FWW","","","2020-05-27T14:58:23.367Z"
"TRPA.ZERO.DAYS.REASON","","","","D","N","30","Zero Days Reason","","N","","","","","","","","","","","19","","30L","1","The reason for reporting zero days worked for an employee, either: A, C, F, or , L., , , , A = Accrued Pay/Not Terminated, , C = Employee on less than 12 month pay schedule/Not Terminated, , F = Final Pay/Terminated, , L = Leave Without Pay","","TXHR.TRS.RP.PAYADJ","N","$VR.TXHR.TRS.ZERO.DAYS.REASONS","","","","","2020-05-27T14:58:24.320Z"
"TRPE.ADDRESS.LINE1","","","","D","N","50","Address","","N","","","","","","","","","","","13","","50L","50","","","TXHR.TRS.RP.EMPLOYES","N","","2016-06-29","TJH","","","2020-05-27T14:58:24.898Z"
"TRPE.ADDRESS.LINE2","","","","D","N","50","[Address Line 2]","","N","","","","","","","","","","","14","","50L","50","","","TXHR.TRS.RP.EMPLOYES","N","","2016-06-29","TJH","","","2020-05-27T14:58:24.914Z"
"TRPE.ADDRESS.LINE3","","","","D","N","50","[Address Line 3]","","N","","","","","","","","","","","15","","50L","50","","","TXHR.TRS.RP.EMPLOYES","N","","2016-06-29","TJH","","","2020-05-27T14:58:24.914Z"
"TRPE.BIRTH.DATE","","","","D","N","10","Birth Date","","N","","","","","","","","","","","11","D4/","10R","10","","","TXHR.TRS.RP.EMPLOYES","N","","2016-06-29","TJH","","","2020-05-27T14:58:25.008Z"
"TRPE.CITY","","","","D","N","20","City","","N","","","","","","","","","","","16","","20L","20","This field contains the city.","","TXHR.TRS.RP.EMPLOYES","N","","2016-06-29","TJH","","","2020-05-27T14:58:25.320Z"
"TRPE.COUNTRY","","","","D","N","40","Country","","N","","","","","","","","","","","19","","40L","40","This field contains the country.","","TXHR.TRS.RP.EMPLOYES","N","","2016-06-29","TJH","","","2020-05-27T14:58:24.102Z"
"TRPE.EMPLOYEE.ID","","","","D","N","9","Employee ID","","N","","","","","","","","","","","24","","9L","9","This field contains the employee's new identification number (SSN or , TRS-assigned number).","","TXHR.TRS.RP.EMPLOYES","N","","2016-06-29","TJH","","","2020-05-27T14:58:19.977Z"
"TRPE.FIRST.NAME","","","","D","N","25","First Name","","N","","","","","","","","","","","5","","25L","25","","","TXHR.TRS.RP.EMPLOYES","N","","2016-06-29","TJH","","","2020-05-27T14:58:23.430Z"
"TRPE.GENDER.CODE","","","","D","N","1","Gender","","N","","","","","","","","","","","12","","1L","1","","","TXHR.TRS.RP.EMPLOYES","N","","2016-06-29","TJH","","","2020-05-27T14:58:23.086Z"
"TRPE.HOME.PHONE","","","","D","N","12","Home Phone","","N","","","","","","","","","","","20","","12L","12","This field contains the home phone number including area code with no edit , characters.","Home Phone","TXHR.TRS.RP.EMPLOYES","N","","2016-06-29","TJH","","","2020-05-27T14:58:21.898Z"
"TRPE.LAST.NAME","","","","D","N","30","Last Name","","N","","","","","","","","","","","4","","30L","30","","","TXHR.TRS.RP.EMPLOYES","N","","2016-06-29","TJH","","","2020-05-27T14:58:24.461Z"
"TRPE.MIDDLE.NAME","","","","D","N","25","Middle Name","","N","","","","","","","","","","","10","","25L","25","","","TXHR.TRS.RP.EMPLOYES","N","","2016-06-29","TJH","","","2020-05-27T14:58:24.133Z"
"TRPE.PERSON.ID","","","","X","N","10","Person ID","","N","","","","","","","","","","","23","","10R","10","","","TXHR.TRS.RP.EMPLOYES","N","","2016-06-29","TJH","","","2020-05-27T14:58:20.055Z"
"TRPE.POSITION.CODES","","","","A","N","30","Position Code","","N","","","","","","","TRPERECTYPES","","","","9","","30L","2","This field contains the two digit position code.","","TXHR.TRS.RP.EMPLOYES","N","$VR.TXHR.TRS.ED.POSITION.CODES","2016-06-29","TJH","","","2020-05-27T14:58:20.570Z"
"TRPE.POSTAL.CODE","","","","D","N","10","Postal Code","","N","","","","","","","","","","","18","","10L","10","","","TXHR.TRS.RP.EMPLOYES","N","","2016-06-29","TJH","","","2020-05-27T14:58:25.039Z"
"TRPE.PROVINCE","","","","D","N","20","Province","","N","","","","","","","","","","","25","","20L","20","This field contains the province code (for foreign addresses only).","","TXHR.TRS.RP.EMPLOYES","N","","2016-06-29","TJH","","","2020-05-27T14:58:21.461Z"
"TRPE.RECORD.TYPES","","","","A","N","25","","","N","","","","","","","TRPERECTYPES","","","","1","","25L","4","This field contains the TRS record types to be exported, for this member., , , , Valid values are, RP20 = Regular Payroll, , RP25 = Payroll Adjustments","","TXHR.TRS.RP.EMPLOYES","N","$VR.TXHR.TRS.RP.RECORD.TYPES","2016-06-29","TJH","","","2020-05-27T14:58:20.648Z"
"TRPE.REPORT.MONTH","","","","D","N","2","","","N","","","","","","","","","","","21","","2L","2","","","TXHR.TRS.RP.EMPLOYES","N","","2016-06-29","TJH","","","2020-05-27T14:58:24.336Z"
"TRPE.REPORT.YEAR","","","","D","N","4","Report Month","","Y","","","","","","","","","","","22","","4R","4","","","TXHR.TRS.RP.EMPLOYES","N","","2016-06-29","TJH","","","2020-05-27T14:58:21.477Z"
"TRPE.STATE","","","","D","N","2","State","","N","","","","","","","","","","","17","","2L","2","","","TXHR.TRS.RP.EMPLOYES","N","","2016-06-29","TJH","","","2020-05-27T14:58:22.883Z"
"TRPE.SUBMISSION.DATES","","","","A","N","10","","","N","","","","","","","TRPERECTYPES","","","","3","D4/","10R","10","","","TXHR.TRS.RP.EMPLOYES","N","","2016-06-29","TJH","","","2020-05-27T14:58:23.633Z"
"TRPE.SUBMISSION.STATUSES","","","","A","N","12","","","N","","","","","","","TRPERECTYPES","","","","2","","12L","1","This field contains the submission status flag., , , Valid values are:, , Y  to submit, , N  to not submit","","TXHR.TRS.RP.EMPLOYES","N","$VR.TXHR.SUBMISSION.STATUSES","2016-06-29","TJH","","","2020-05-27T14:58:21.414Z"
"TRPE.SUFFIX","","","","D","N","4","Suffix","","N","","","","","","","","","","","6","","4L","4","","","TXHR.TRS.RP.EMPLOYES","N","$VR.TXHR.TRS.GENERATION.INDS","2016-06-29","TJH","","","2020-05-27T14:58:19.867Z"
"TRPE.TXHR.PAYADJ.IDS","","","","A","N","19","","","N","","","","","","","TRPERECTYPES","","","","8","","19R","10","","","TXHR.TRS.RP.EMPLOYES","N","","2016-06-29","TJH","","","2020-05-27T14:58:20.258Z"
"TRPE.TXHR.PAYROLL.IDS","","","","A","N","10","","","N","","","","","","","TRPERECTYPES","","","","7","","10R","10","","","TXHR.TRS.RP.EMPLOYES","N","","2016-06-29","TJH","","","2020-05-27T14:58:22.773Z"
"TRPE.UNIQUE.KEY.IDX","","","","D","N","20","","","N","","","","","","","","","","","31","","20L","20","","","TXHR.TRS.RP.EMPLOYES","N","","","","","","2020-05-27T14:58:23.445Z"
"TRPE.WORK.EMAIL","","","","D","N","80","Work Email","","N","","","","","","","","","","","26","","80L","80","","","TXHR.TRS.RP.EMPLOYES","N","","2016-06-29","TJH","","","2020-05-27T14:58:21.258Z"
"TRPH.BIRTH.DATE","","","","D","N","10","Birth Date","","N","","","","","","","","","","","11","D4/","10R","10","","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:25.242Z"
"TRPH.COMM.JC.CONTR","","","","D","N","12","Community/Jr. College Contribution","","N","","","","","","","","","","","29","MD2,","12R","9","The state's matching contribution on 50% of salaries paid to members in , instructional or administrative positions and 100% of salaries paid to all , other members.","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:19.414Z"
"TRPH.DAYS.WORKED","","","","D","N","2","Days Worked","","N","","","","","","","","","","","19","MD0","2R","2","Enter the actual number of days worked or on paid leave in reporting period , month.","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:24.758Z"
"TRPH.EDUC.LOCAL.COMP","","","","D","N","12","Compensation from Education/General Local Funds","","N","","","","","","","","","","","25","MD2,","12R","9","The amount of eligible compensation for the reporting period, if any, paid from , Educational/General Local funds.","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:20.555Z"
"TRPH.EDUC.LOCAL.CONTR","","","","D","N","12","Contributions from Education/General Local Funds","","N","","","","","","","","","","","26","MD2,","12R","9","The state's matching contribution amount based on eligible compensation paid , from Educational/General Local funds.","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:20.742Z"
"TRPH.EMPLOYEE.ID","","","","D","N","9","Employee ID","","N","","","","","","","","","","","6","","9L","9","This field contains the employee's new identification number (SSN or , TRS-assigned number).","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:22.414Z"
"TRPH.FED.PRIVATE.COMP","","","","D","N","12","Compensation from Federal Funds/Private Grants","","N","","","","","","","","","","","22","MD2,","12R","9","The amount of eligible compensation for the reporting period, if any, paid from , Federal funds or private grants.","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:21.242Z"
"TRPH.FED.PRIVATE.CONTR","","","","D","N","12","Contributions from Federal Funds/Private Grants","","N","","","","","","","","","","","23","MD2,","12R","9","The state's matching contribution amount based on eligible compensation paid , from Federal funds or private grants.","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:21.758Z"
"TRPH.FIRST.NAME","","","","D","N","25","First Name","","N","","","","","","","","","","","8","","25L","25","","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:23.664Z"
"TRPH.GENDER.CODE","","","","D","N","1","Gender","","N","","","","","","","","","","","12","","1L","1","","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:25.398Z"
"TRPH.GROSS.COMP.TRS.ELIG","","","","D","N","12","TRS Eligible Compensation","","N","","","","","","","","","","","21","MD2,","12R","9","The amount of regular eligible compensation reported for the employee in the , current month, entered without the dollar sign ($), commas, or a decimal point. , This amount should not include any performance pay.","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:21.555Z"
"TRPH.GROSS.COMPENSATION","","","","D","N","12","Gross Compensation","","N","","","","","","","","","","","13","MD2,","12R","9","","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:23.180Z"
"TRPH.HOURS.SCHEDULED","","","","D","N","2","Hours Scheduled","","N","","","","","","","","","","","18","MD0","2R","2","The number of hours that the employee is scheduled per week.","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:22.648Z"
"TRPH.HOURS.WORKED","","","","D","N","3","Hours Worked","","N","","","","","","","","","","","17","MD0","3R","3","The actual number of hours that the employee worked in the reporting period , month., , ","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:24.445Z"
"TRPH.LAST.NAME","","","","D","N","30","Last Name","","N","","","","","","","","","","","7","","30L","30","","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:21.492Z"
"TRPH.MEMBER.CONTRIBUTION","","","","D","N","12","Member Contribution","","N","","","","","","","","","","","14","MD2,","12R","9","The amount of regular monthly member retirement contribution reported for the , employee in the current month.","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:22.664Z"
"TRPH.MIDDLE.NAME","","","","D","N","25","Middle Name","","N","","","","","","","","","","","9","","25L","25","","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:20.523Z"
"TRPH.NEW.MEMBER.CONTR.PAYMT","","","","D","N","12","Payment for New Member Contribution.","","N","","","","","","","","","","","24","MD2,","12R","9","The state's matching contribution on eligible compensation paid to a new TRS , member during the first 90 days.","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:24.992Z"
"TRPH.NON.ED.GEN.COMP","","","","D","N","12","Compensation from Non-Educational/General Funds","","N","","","","","","","","","","","27","MD2,","12R","9","The amount of eligible compensation for the reporting period, if any, paid from , Non-Educational General funds.","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:20.805Z"
"TRPH.NON.ED.GEN.CONTR","","","","D","N","12","Contributions from Non-Educational/General Funds","","N","","","","","","","","","","","28","MD2,","12R","9","The state's matching contribution amount based on eligible compensation paid , from Non-Educational General funds.","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:23.492Z"
"TRPH.PERSON.ID","","","","X","N","10","","","N","ID","","","","","","","","","PERSON.ID","3","","10R","10","This is a single-valued pointer to any file keyed by, PERSON ID (HRPER, etc.).","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:23.102Z"
"TRPH.POSITION.CODE","","","","D","N","30","Position Code","01","N","","","","","","","","","","","4","","30L","2","This field contains the two digit position code.","","TXHR.TRS.RP.HIST","N","$VR.TXHR.TRS.ED.POSITION.CODES","2018-04-12","PXFCS","","","2020-05-27T14:58:19.805Z"
"TRPH.REPORT.MONTH","","","","D","N","2","","","N","","","","","","","","","","","1","","2R","0","","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:24.383Z"
"TRPH.REPORT.YEAR","","","","D","N","4","","","N","","","","","","","","","","","2","","4R","0","","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:23.898Z"
"TRPH.SPEC.SERV.PR.DED","","","","D","N","12","","","N","","","","","","","","","","","16","MD2,","12R","9","This field contains the member's special service deduction, amount (two decimal places implied).","","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:24.023Z"
"TRPH.SPEC.SERV.TAX.FLAG","","","","D","N","15","","","N","","","","","","","","","","","15","","15L","1","Enter [B] if the payroll deduction is before-tax or [A] if, the payroll deduction is after-tax. Currently only [A] is, allowed and this field is not required if the Special, Service Payroll Deduction is zero.","","TXHR.TRS.RP.HIST","N","$VR.TXHR.SPEC.SERV.TAX.FLAGS","2018-04-12","PXFCS","","","2020-05-27T14:58:19.883Z"
"TRPH.SUFFIX","","","","D","N","4","Suffix","","N","","","","","","","","","","","10","","4L","4","","","TXHR.TRS.RP.HIST","N","$VR.TXHR.TRS.GENERATION.INDS","2018-04-12","PXFCS","","","2020-05-27T14:58:20.820Z"
"TRPH.UNIQUE.KEY.IDX","","","","D","N","50","","01*2017*0003745*02","N","","","","","","","","","","","5","","50L","50","Contains the unique key of the record comprised of the TRS report month, report , year, PERSON ID, and TRS Position Code.","TRPH Unique Key","TXHR.TRS.RP.HIST","N","","2018-04-12","PXFCS","","","2020-05-27T14:58:21.727Z"
"TRPH.ZERO.DAYS.REASON","","","","D","N","30","Zero Days Reason","","N","","","","","","","","","","","20","","30L","1","The reason for reporting zero days worked for an employee, either: A, C, F, or , L., , ","","TXHR.TRS.RP.HIST","N","$VR.TXHR.TRS.ZERO.DAYS.REASONS","2018-04-12","PXFCS","","","2020-05-27T14:58:21.664Z"
"TRPP.COMM.JC.CONTR","","","","D","N","12","Community/Jr. College Contribution","","N","","","","","","","","","","","40","MD2,","12R","9","The state's matching contribution on 50% of salaries paid to members in , instructional or administrative positions and 100% of salaries paid to all , other members.","","TXHR.TRS.RP.PAYROLL","N","","2017-07-11","PXFCS","","","2020-05-27T14:58:24.648Z"
"TRPP.DAYS.SCHEDULED","","","","D","N","2","Days Scheduled","","N","","","","","","","","","","","41","MD0","2R","2","The number of scheduled days in reporting period , month.","","TXHR.TRS.RP.PAYROLL","N","","2017-07-11","PXFCS","","","2020-05-27T14:58:19.867Z"
"TRPP.DAYS.WORKED","","","","D","N","2","Days Worked","","N","","","","","","","","","","","30","MD0","2R","2","Enter the actual number of days worked or on paid leave in reporting period , month.","","TXHR.TRS.RP.PAYROLL","N","","2017-07-11","PXFCS","","","2020-05-27T14:58:25.164Z"
"TRPP.DAYS.WORKED.MAX","","","","D","N","2","Max Days Worked","","N","","","","","","","","","","","44","MD0","2R","2","The maximum number of days worked or on paid leave in reporting period , month, regardless of position.","","TXHR.TRS.RP.PAYROLL","N","","","","","","2020-05-27T14:58:24.211Z"
"TRPP.EDUC.LOCAL.COMP","","","","D","N","12","Compensation from Education/General Local Funds","","N","","","","","","","","","","","36","MD2,","12R","9","The amount of eligible compensation for the reporting period, if any, paid from , Educational/General Local funds.","","TXHR.TRS.RP.PAYROLL","N","","2017-07-11","PXFCS","","","2020-05-27T14:58:24.555Z"
"TRPP.EDUC.LOCAL.CONTR","","","","D","N","12","Contributions from Education/General Local Funds","","N","","","","","","","","","","","37","MD2,","12R","9","The state's matching contribution amount based on eligible compensation paid , from Educational/General Local funds.","","TXHR.TRS.RP.PAYROLL","N","","2017-07-11","PXFCS","","","2020-05-27T14:58:24.570Z"
"TRPP.FED.PRIVATE.COMP","","","","D","N","12","Compensation from Federal Funds/Private Grants","","N","","","","","","","","","","","33","MD2,","12R","9","The amount of eligible compensation for the reporting period, if any, paid from , Federal funds or private grants.","","TXHR.TRS.RP.PAYROLL","N","","2017-07-11","PXFCS","","","2020-05-27T14:58:25.070Z"
